"Date","HatchDateJulYear","Year","NestName","ID","FieldAge","AllSex","CalcAge","BNT","BW","BD","TEC","UB","UBS","TBS","Skull","Tarsus","Weight","Head","WingChord","Primary7","TailLength","MaxC1_11","MaxC12_22","MaxCIncubation","MinC1_11","MinC12_22","MinCIncubation","GDD10CSum1_11","GDD10CSum12_22","GDD10CSumIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","MaxC6_19","MinC6_19","GDD10CSum6_19","PrecipSum6_19","MaxC8_22","MinC8_22","GDD10CSum8_22","PrecipSum8_22"
"4/27/1992",1992118,1992,"HART92","UY HART92",28,"",26.9,23.2,11.9,12.5,35.9,12.7,158.75,218.99,41.1,59.8,380,77,177,125,69,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,-17.22222222,53.05555556,-54.72222222,2.4638,1.651,7.8994,18.80952381,5.793650794,32.22222222,2.9972,18.7037037,6.888888889,41.94444444,2.2606
"4/27/1992",1992118,1992,"HART92","VX HART92",28,"",27.6,24.8,12.4,12.7,35.7,10.9,138.43,224.0175,44,59.4,405,79.7,188,135,78,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,-17.22222222,53.05555556,-54.72222222,2.4638,1.651,7.8994,18.80952381,5.793650794,32.22222222,2.9972,18.7037037,6.888888889,41.94444444,2.2606
"4/27/1992",1992118,1992,"WINK92","WW WINK92",28,"",28,24.4,12.1,11.9,36.4,12,142.8,218.4,40.2,59.7,355,76.6,180,128,80,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,-17.22222222,53.05555556,-54.72222222,2.4638,1.651,7.8994,18.80952381,5.793650794,32.22222222,2.9972,18.7037037,6.888888889,41.94444444,2.2606
"4/27/1992",1992118,1992,"WINK92","XV WINK92",28,"",28,23.8,12.7,12.1,34.6,10.8,130.68,214.52,40.4,57.2,315,75,167,105,64,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,-17.22222222,53.05555556,-54.72222222,2.4638,1.651,7.8994,18.80952381,5.793650794,32.22222222,2.9972,18.7037037,6.888888889,41.94444444,2.2606
"4/27/1992",1992118,1992,"WINK92","YU WINK92",28,"",28,25,12.1,13.4,38.4,13.4,179.56,244.8,43.2,63.2,435,81.6,202,142,90,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,-17.22222222,53.05555556,-54.72222222,2.4638,1.651,7.8994,18.80952381,5.793650794,32.22222222,2.9972,18.7037037,6.888888889,41.94444444,2.2606
"4/27/1992",1992118,1992,"WINK92","ZT WINK92",28,"",28,24.3,11.8,12,36.2,11.9,142.8,215.39,42.1,60.1,350,78.3,192,146,90,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,-17.22222222,53.05555556,-54.72222222,2.4638,1.651,7.8994,18.80952381,5.793650794,32.22222222,2.9972,18.7037037,6.888888889,41.94444444,2.2606
"4/28/1992",1992119,1992,"SECE92","BQ SECE92",28,"",28,25.9,12.4,13.2,37.8,11.9,157.08,241.92,42.1,64,385,79.9,194,132,82,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"SECE92","CP SECE92",28,"",28,23.9,13.2,13,36.1,12.2,158.6,236.455,42.7,60.6,350,78.8,178,133,75,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"SECE92","DO SECE92",28,"",28,24,12.2,13.3,35.8,11.8,156.94,228.225,42.7,60.6,350,78.5,188,132,80,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WILO92","EN WILO92",28,"",28,25.6,12.4,12.8,38.3,12.7,162.56,241.29,42.3,61.2,440,80.6,195,131,85,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WILO92","FM WILO92",28,"M",28,22.8,13.2,12.4,35.3,12.5,155,225.92,44.3,62.2,435,79.6,192,136,86,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WILO92","HK WILO92",28,"",28,23.6,13,13,35.4,11.8,153.4,230.1,41.7,59.5,432,77.1,178,124,70,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"PIGS92","IJ PIGS92",28,"",28,24.6,12.8,13.6,37,12.4,168.64,244.2,42.9,61.1,425,79.9,188,122,88,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"PIGS92","JI PIGS92",28,"",28,26.8,13.5,14.8,39.9,13.1,193.88,282.2925,44.3,64,472,84.2,205,131,89,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"PIGS92","KH PIGS92",28,"",28,22.8,14,13.2,35.3,12.5,165,240.04,41.7,60.2,417,77,187,121,72,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"GENR92","LG GENR92",29,"",29,23.2,12.4,12.5,35.2,12,150,219.12,42.2,58.2,347,77.4,184,122,72,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"GENR92","MF GENR92",29,"",29,23.7,12.6,13.3,37.3,13.6,180.88,241.5175,42.3,60.6,398,79.6,190,123,69,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"GENR92","NE GENR92",29,"",29,23.8,12.6,12.6,36.6,12.8,161.28,230.58,42.1,57.1,380,78.7,205,129,88,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"GENR92","OD GENR92",29,"",29,24.4,12.6,12.8,36.9,12.5,160,234.315,41.6,56.9,355,78.5,196,128,77,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"GENR92","PC GENR92",29,"F",29,23.4,12.7,13,35.2,11.8,153.4,226.16,41.4,57.9,400,76.6,198,133,87,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"GENR92","QB GENR92",29,"",29,24,13.1,13,36.4,12.4,161.2,237.51,42.6,59.1,390,79,205,146,89,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WEGO92","RA WEGO92",29,"",28,26,14,13.2,38.8,12.8,168.96,263.84,45,60.2,420,83.8,204,134,87,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WEGO92","SZ WEGO92",29,"",26.3,23.2,13.8,12.9,37.7,14.5,187.05,251.6475,39.7,60.8,372,77.4,180,113,63,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WEGO92","TY WEGO92",29,"",28.9,27,13.5,13.7,40,13,178.1,272,43.5,59.9,428,83.5,209,145,98,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WEGO92","UX WEGO92",29,"",26.9,23.2,12.6,12.6,37.5,14.3,180.18,236.25,41.5,60.3,385,79,181,118,75,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"4/28/1992",1992119,1992,"WEGO92","VW WEGO92",29,"F",27.3,24.8,13.4,12.4,38.8,14,173.6,250.26,40.6,59.1,350,79.4,193,123,80,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,-10,50.83333333,-50.55555556,2.4638,1.7018,7.8994,18.96825397,6.071428571,35.27777778,3.0226,18.77777778,6.666666667,40.83333333,2.0828
"5/1/1992",1992122,1992,"HAYT92","AQ HAYT92",28,"",28,24.5,12.7,13.1,37.9,13.4,175.54,244.455,41.9,62,420,79.8,188,130,79,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"HAYT92","BP HAYT92",28,"",28,24.7,13.3,12.8,37.2,12.5,160,242.73,41.3,58.3,362,78.5,195,138,80,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"HAYT92","CO HAYT92",28,"",28,21.5,13.8,12.6,33.5,12,151.2,221.1,43.4,61.8,395,76.9,157,100,45,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"HAYT92","DN HAYT92",28,"",28,26,14.2,14.3,39.3,13.3,190.19,280.0125,43.1,63.8,448,82.4,198,131,82,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"HAYT92","EM HAYT92",28,"",28,22.6,13.6,13.7,36.6,14,191.8,249.795,42.2,61.2,430,78.8,181,112,70,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"HAYT92","FL HAYT92",28,"",28,25.8,14.8,13.6,40.8,15,204,289.68,43.5,62.5,430,84.3,196,137,81,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"WAHA92","WV WAHA92",27,"",27,25.2,14.5,13.4,38.6,13.4,179.56,269.235,43.5,60.5,420,82.1,182,119,63,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"WAHA92","XU WAHA92",27,"",27,24.4,13.7,13.4,35.6,11.2,150.08,241.19,42.6,60.5,375,78.2,185,120,70,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"WAHA92","YT WAHA92",27,"",27,23.5,13.3,12.7,35,11.5,146.05,227.5,41,59.9,372,76,179,118,71,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/1/1992",1992122,1992,"WAHA92","ZS WAHA92",27,"",27,20.7,13.2,12.8,32.6,11.9,152.32,211.9,42,60.9,370,74.6,152,97,46,16.41414141,23.03030303,12.48538012,4.343434343,8.181818182,2.192982456,4.166666667,61.66666667,-50.55555556,2.7432,1.4224,6.7564,19.20634921,7.103174603,44.16666667,2.0828,21.7037037,7.518518519,69.16666667,1.7018
"5/5/1992",1992126,1992,"WILG92","II WILG92",28,"",28,25.9,14.3,13.8,39.3,13.4,184.92,276.0825,47.1,63.6,440,86.4,190,128,69,18.33333333,21.81818182,14.9122807,5.858585859,6.01010101,4.269005848,23.05555556,43.05555556,-7.777777778,1.143,1.4732,8.6106,22.97619048,7.976190476,76.66666667,1.4224,22.2962963,6.962962963,69.44444444,1.9558
"5/5/1992",1992126,1992,"WILG92","JH WILG92",28,"",28,25,14.3,13.8,38.5,13.5,186.3,270.4625,44,62.5,465,82.5,185,122,72,18.33333333,21.81818182,14.9122807,5.858585859,6.01010101,4.269005848,23.05555556,43.05555556,-7.777777778,1.143,1.4732,8.6106,22.97619048,7.976190476,76.66666667,1.4224,22.2962963,6.962962963,69.44444444,1.9558
"5/5/1992",1992126,1992,"WILG92","KG WILG92",28,"",28,24,14.6,13.9,37.1,13.1,182.09,264.3375,42.8,63.1,450,79.9,179,112,61,18.33333333,21.81818182,14.9122807,5.858585859,6.01010101,4.269005848,23.05555556,43.05555556,-7.777777778,1.143,1.4732,8.6106,22.97619048,7.976190476,76.66666667,1.4224,22.2962963,6.962962963,69.44444444,1.9558
"5/5/1992",1992126,1992,"WILG92","doa WILG92",28,"",28,23.3,14.2,12.2,35.6,12.3,150.06,234.96,44,58.1,406,79.6,185,127,80,18.33333333,21.81818182,14.9122807,5.858585859,6.01010101,4.269005848,23.05555556,43.05555556,-7.777777778,1.143,1.4732,8.6106,22.97619048,7.976190476,76.66666667,1.4224,22.2962963,6.962962963,69.44444444,1.9558
"5/6/1992",1992127,1992,"REIS92","ME REIS92",28,"",27.2,23.5,12.6,13.1,36.1,12.6,165.06,231.9425,40.3,57,340,76.4,185,128,75,19.14141414,20.80808081,15,6.616161616,5.808080808,4.269005848,31.66666667,36.38888889,-6.944444444,1.4986,1.5494,7.6962,23.69047619,7.896825397,81.11111111,1.5748,21.25925926,6.814814815,60.55555556,2.3876
"5/6/1992",1992127,1992,"REIS92","ND REIS92",28,"",27.1,24.6,14.7,13.6,37.1,12.5,170,262.4825,44.6,60.4,400,81.7,183,126,73,19.14141414,20.80808081,15,6.616161616,5.808080808,4.269005848,31.66666667,36.38888889,-6.944444444,1.4986,1.5494,7.6962,23.69047619,7.896825397,81.11111111,1.5748,21.25925926,6.814814815,60.55555556,2.3876
"5/6/1992",1992127,1992,"REIS92","OC REIS92",28,"F",26.9,23.9,13,12.8,36.9,13,166.4,238.005,43,59.6,398,79.9,189,125,68,19.14141414,20.80808081,15,6.616161616,5.808080808,4.269005848,31.66666667,36.38888889,-6.944444444,1.4986,1.5494,7.6962,23.69047619,7.896825397,81.11111111,1.5748,21.25925926,6.814814815,60.55555556,2.3876
"5/6/1992",1992127,1992,"REIS92","PB REIS92",28,"",25.7,22.2,12.7,11.7,34.3,12.1,141.57,209.23,39.3,55.9,345,73.6,165,105,50,19.14141414,20.80808081,15,6.616161616,5.808080808,4.269005848,31.66666667,36.38888889,-6.944444444,1.4986,1.5494,7.6962,23.69047619,7.896825397,81.11111111,1.5748,21.25925926,6.814814815,60.55555556,2.3876
"5/8/1992",1992129,1992,"PWOD92","GK PWOD92",26,"",26,23,14.6,14,36.4,13.4,187.6,260.26,44,60.2,410,80.4,180,114,59,20.90909091,19.64646465,15.73099415,8.737373737,3.686868687,4.18128655,53.05555556,18.33333333,-0.833333333,1.651,1.4224,6.5278,22.02380952,6.825396825,61.94444444,1.9558,19.62962963,5.592592593,39.16666667,2.3114
"5/8/1992",1992129,1992,"PWOD92","HJ PWOD92",26,"",26,21.3,13.3,12.6,34.4,13.1,165.06,222.74,40.6,58.6,365,75,179,115,65,20.90909091,19.64646465,15.73099415,8.737373737,3.686868687,4.18128655,53.05555556,18.33333333,-0.833333333,1.651,1.4224,6.5278,22.02380952,6.825396825,61.94444444,1.9558,19.62962963,5.592592593,39.16666667,2.3114
"5/12/1992",1992133,1992,"SWEG92","QA SWEG92",28,"",27,24.2,14.4,14.4,37.6,13.4,192.96,270.72,42.5,60.4,425,80.1,192,125,72,23.03030303,17.42424242,15.84795322,8.181818182,5.555555556,3.684210526,61.66666667,16.38888889,-4.444444444,1.4224,7.7216,4.7752,20.03968254,5.119047619,36.11111111,1.9558,19.14814815,5.185185185,32.5,7.7724
"5/12/1992",1992133,1992,"SWEG92","RZ SWEG92",28,"",25.5,20.6,13.1,12.5,32.6,12,150,208.64,39.4,56.2,325,72,150,99,50,23.03030303,17.42424242,15.84795322,8.181818182,5.555555556,3.684210526,61.66666667,16.38888889,-4.444444444,1.4224,7.7216,4.7752,20.03968254,5.119047619,36.11111111,1.9558,19.14814815,5.185185185,32.5,7.7724
"5/20/1992",1992141,1992,"TORG92","SY TORG92",28,"",27.1,25.6,13.8,14.4,39.8,14.2,204.48,280.59,43.9,60.7,357,83.7,200,128,72,20.2020202,22.27272727,19.29824561,4.090909091,11.41414141,6.403508772,23.61111111,75.27777778,54.16666667,1.3716,6.8834,3.937,18.13492063,7.579365079,40,8.1026,20.48148148,9.333333333,73.61111111,7.7216
"4/21/1993",1993111,1993,"KAYS93","QK KAYS93",29,"",26.7,24,13.2,12.6,36.1,12.1,152.46,232.845,44.1,59.3,380,80.2,176,123,65,15.70707071,23.28282828,11.8128655,3.282828283,7.373737374,1.228070175,-5.555555556,58.61111111,-66.11111111,6.7818,1.7272,14.9352,20.03968254,5.714285714,40.27777778,3.4798,22.2962963,6.777777778,68.05555556,1.7272
"4/21/1993",1993111,1993,"KAYS93","RJ KAYS93",29,"",27.7,25,13.5,12.7,37.3,12.3,156.21,244.315,42.6,61.6,370,79.9,188,131,83,15.70707071,23.28282828,11.8128655,3.282828283,7.373737374,1.228070175,-5.555555556,58.61111111,-66.11111111,6.7818,1.7272,14.9352,20.03968254,5.714285714,40.27777778,3.4798,22.2962963,6.777777778,68.05555556,1.7272
"4/21/1993",1993111,1993,"KAYS93","SI KAYS93",29,"F",27,24.6,12.5,12.8,37.2,12.6,161.28,235.29,42.2,60.5,395,79.4,182,124,73,15.70707071,23.28282828,11.8128655,3.282828283,7.373737374,1.228070175,-5.555555556,58.61111111,-66.11111111,6.7818,1.7272,14.9352,20.03968254,5.714285714,40.27777778,3.4798,22.2962963,6.777777778,68.05555556,1.7272
"4/23/1993",1993113,1993,"KNOL93","EW KNOL93",24,"",24,23.4,14.8,13.7,37.7,14.3,195.91,268.6125,43.1,60.4,420,80.8,155,99,53,16.51515152,23.03030303,12.01754386,2.97979798,7.222222222,1.34502924,-2.777777778,56.38888889,-63.05555556,3.937,1.7272,17.1196,21.86507937,6.746031746,60.27777778,1.7272,22.88888889,6.888888889,73.33333333,1.7272
"4/23/1993",1993113,1993,"KNOL93","FV KNOL93",24,"",24,23,14,12.5,34.8,11.8,147.5,230.55,40.7,62.2,380,75.5,149,94,47,16.51515152,23.03030303,12.01754386,2.97979798,7.222222222,1.34502924,-2.777777778,56.38888889,-63.05555556,3.937,1.7272,17.1196,21.86507937,6.746031746,60.27777778,1.7272,22.88888889,6.888888889,73.33333333,1.7272
"4/23/1993",1993113,1993,"KNOL93","GU KNOL93",24,"",24,21.6,12.8,12,32.1,10.5,126,199.02,43.8,60.1,360,75.9,154,105,61,16.51515152,23.03030303,12.01754386,2.97979798,7.222222222,1.34502924,-2.777777778,56.38888889,-63.05555556,3.937,1.7272,17.1196,21.86507937,6.746031746,60.27777778,1.7272,22.88888889,6.888888889,73.33333333,1.7272
"4/23/1993",1993113,1993,"STAD93","IS STAD93",25,"",25,23.5,14.5,13.9,35.2,11.7,162.63,249.92,42.6,59.2,400,77.8,165,110,56,16.51515152,23.03030303,12.01754386,2.97979798,7.222222222,1.34502924,-2.777777778,56.38888889,-63.05555556,3.937,1.7272,17.1196,21.86507937,6.746031746,60.27777778,1.7272,22.88888889,6.888888889,73.33333333,1.7272
"4/23/1993",1993113,1993,"STAD93","JR STAD93",25,"",25,20.3,13.9,12.3,31.8,11.5,141.45,208.29,41.9,57.3,350,73.7,154,93,43,16.51515152,23.03030303,12.01754386,2.97979798,7.222222222,1.34502924,-2.777777778,56.38888889,-63.05555556,3.937,1.7272,17.1196,21.86507937,6.746031746,60.27777778,1.7272,22.88888889,6.888888889,73.33333333,1.7272
"4/23/1993",1993113,1993,"STAD93","KQ STAD93",25,"",25,21.3,12.9,12.6,33.5,12.2,153.72,213.5625,39.5,57.5,445,73,160,105,57,16.51515152,23.03030303,12.01754386,2.97979798,7.222222222,1.34502924,-2.777777778,56.38888889,-63.05555556,3.937,1.7272,17.1196,21.86507937,6.746031746,60.27777778,1.7272,22.88888889,6.888888889,73.33333333,1.7272
"4/24/1993",1993114,1993,"KLIN93","NN KLIN93",25,"",25.7,23.2,14.1,13.5,37.6,14.4,194.4,259.44,42.2,62,420,79.8,164,105,52,18.58585859,22.82828283,12.63157895,4.090909091,6.717171717,1.608187135,14.72222222,52.5,-54.72222222,2.286,1.8288,17.4498,23.0952381,7.420634921,73.61111111,1.7272,22.66666667,6.518518519,68.88888889,1.8288
"4/24/1993",1993114,1993,"KLIN93","OM KLIN93",25,"",24.6,19.8,13.7,12.5,32.8,13,162.5,214.84,39.7,58.6,385,72.5,135,76,35,18.58585859,22.82828283,12.63157895,4.090909091,6.717171717,1.608187135,14.72222222,52.5,-54.72222222,2.286,1.8288,17.4498,23.0952381,7.420634921,73.61111111,1.7272,22.66666667,6.518518519,68.88888889,1.8288
"4/24/1993",1993114,1993,"KLIN93","PL KLIN93",25,"",25.3,21.5,13.8,12.9,33.6,12.1,156.09,224.28,41.8,58.6,410,75.4,154,94,49,18.58585859,22.82828283,12.63157895,4.090909091,6.717171717,1.608187135,14.72222222,52.5,-54.72222222,2.286,1.8288,17.4498,23.0952381,7.420634921,73.61111111,1.7272,22.66666667,6.518518519,68.88888889,1.8288
"4/26/1993",1993116,1993,"BROW93","BN BROW93",29,"",26.8,24.1,13.9,13.6,36.7,12.6,171.36,252.3125,43,62.6,455,79.7,190,119,71,19.8989899,22.32323232,13.4502924,6.212121212,5,2.426900585,33.61111111,40.27777778,-39.16666667,3.4798,0.3302,19.2532,22.77777778,6.507936508,65,1.7272,22.48148148,6.666666667,68.61111111,2.0574
"4/26/1993",1993116,1993,"BROW93","CM BROW93",29,"",26.6,22.9,13.6,13.5,36.1,13.2,178.2,244.5775,40.3,61.8,435,76.4,183,113,71,19.8989899,22.32323232,13.4502924,6.212121212,5,2.426900585,33.61111111,40.27777778,-39.16666667,3.4798,0.3302,19.2532,22.77777778,6.507936508,65,1.7272,22.48148148,6.666666667,68.61111111,2.0574
"4/26/1993",1993116,1993,"BROW93","DL BROW93",29,"",27.4,23.4,13.4,12.6,36.4,13,163.8,236.6,42.8,58.9,420,79.2,188,126,82,19.8989899,22.32323232,13.4502924,6.212121212,5,2.426900585,33.61111111,40.27777778,-39.16666667,3.4798,0.3302,19.2532,22.77777778,6.507936508,65,1.7272,22.48148148,6.666666667,68.61111111,2.0574
"4/26/1993",1993116,1993,"SWEG93","TH SWEG93",24,"F",24,21.2,13.1,12.1,31.8,10.6,128.26,200.34,39.2,56.9,340,71,146,90,48,19.8989899,22.32323232,13.4502924,6.212121212,5,2.426900585,33.61111111,40.27777778,-39.16666667,3.4798,0.3302,19.2532,22.77777778,6.507936508,65,1.7272,22.48148148,6.666666667,68.61111111,2.0574
"4/26/1993",1993116,1993,"SWEG93","UG SWEG93",24,"",24,20.2,12.2,12,31.9,11.7,140.4,192.995,40.9,56.3,330,72.8,163,97,50,19.8989899,22.32323232,13.4502924,6.212121212,5,2.426900585,33.61111111,40.27777778,-39.16666667,3.4798,0.3302,19.2532,22.77777778,6.507936508,65,1.7272,22.48148148,6.666666667,68.61111111,2.0574
"4/27/1993",1993117,1993,"PARP93","CN PARP93",24,"",25.1,20.3,12.6,12.5,31.3,11,137.5,196.4075,41.5,59,355,72.8,152,88,46,19.74747475,21.91919192,12.98245614,6.111111111,4.949494949,2.280701754,32.22222222,37.77777778,-45,1.8796,0.3302,19.4056,22.6984127,6.626984127,65.27777778,1.8288,22,6.592592593,64.44444444,2.0574
"4/27/1993",1993117,1993,"PARP93","DM PARP93",24,"",25,20,11.6,12.4,32.2,12.2,151.28,193.2,41.7,56.4,330,73.9,146,93,38,19.74747475,21.91919192,12.98245614,6.111111111,4.949494949,2.280701754,32.22222222,37.77777778,-45,1.8796,0.3302,19.4056,22.6984127,6.626984127,65.27777778,1.8288,22,6.592592593,64.44444444,2.0574
"4/27/1993",1993117,1993,"MANN93","JF MANN93",28,"",25.7,21.4,11.4,12.6,32.8,11.4,143.64,196.8,40.9,53.6,340,73.7,177,101,55,19.74747475,21.91919192,12.98245614,6.111111111,4.949494949,2.280701754,32.22222222,37.77777778,-45,1.8796,0.3302,19.4056,22.6984127,6.626984127,65.27777778,1.8288,22,6.592592593,64.44444444,2.0574
"4/27/1993",1993117,1993,"PARP93","YC PARP93",24,"",24.7,20.6,13.6,11.8,33.4,12.8,151.04,212.09,40.4,57.7,360,73.8,143,81,34,19.74747475,21.91919192,12.98245614,6.111111111,4.949494949,2.280701754,32.22222222,37.77777778,-45,1.8796,0.3302,19.4056,22.6984127,6.626984127,65.27777778,1.8288,22,6.592592593,64.44444444,2.0574
