Month,ID,CalcAge,HatchDateJulYear,AllSex,BillDepth,BillWidth,BillNT,TEC,UB,UBS,TBS,Skull,Tarsus,Weight,MaxTempMean1_11,MaxTempMean12_22,MeanMaxTempIncubation,MinTempMean1_11,MinTempMean12_22,MeanMinTempIncubation,GDDSum1_11,GDDSum12_22,GDDSumIncubation,PrecipSum1_11,PrecipSum12_22,PrecipSumIncubation
4,RI HART90,28,1990107,M,12.7,13,22.1,35.1,13,165.1,225.5175,41.7,58.6,388,17.82828283,19.24242424,8.391812865,4.595959596,7.171717172,0.233918129,59,79,0,2.0066,2.7432,7.7724
4,SH KNOL90,26,1990111,M,13.9,13.4,23.9,36.1,12.2,169.58,246.3825,42.4,61.5,390,22.97979798,16.86868687,9.356725146,8.98989899,5.202020202,-0.087719298,127,46,3,1.6764,3.7846,8.4836
4,HR HOGS90,24,1990120,M,13,13.4,22,34.6,12.6,163.8,228.36,40.2,59.1,415,18.38383838,17.07070707,17.01754386,6.919191919,7.373737374,4.561403509,67,58,119,2.7432,7.5438,2.1082
4,DU HART91,26.3,1991106,M,12.5,12.2,21.1,33,11.9,148.75,203.775,42.1,56,335,12.32323232,19.24242424,13.56725146,2.171717172,6.111111111,2.30994152,3,76,74,4.6736,2.159,4.1148
4,ET HART91,26.3,1991106,M,14.7,14.4,20.9,35.1,14.2,208.74,255.3525,39.9,57.8,385,12.32323232,19.24242424,13.56725146,2.171717172,6.111111111,2.30994152,3,76,74,4.6736,2.159,4.1148
4,FS HART91,25.8,1991106,M,13,14.3,21.9,35.6,13.7,178.1,242.97,40.3,58,325,12.32323232,19.24242424,13.56725146,2.171717172,6.111111111,2.30994152,3,76,74,4.6736,2.159,4.1148
4,TE WHIT91,28,1991109,M,14.8,16.1,24.8,37.7,12.9,190.92,291.2325,43.6,59.1,435,14.6969697,16.76767677,14.59064327,3.686868687,5.252525253,3.187134503,33,46,74,4.5212,2.5654,4.0894
4,WB HIHI91,28.4,1991113,M,14.6,13.8,25.8,38.7,12.9,188.34,274.77,43.3,59,387,18.53535354,18.68686869,14.88304094,5.555555556,5.909090909,4.093567251,65,66,74,1.4478,1.397,7.9756
4,VC HIHI91,28.7,1991113,M,14.3,13.5,26.3,39.9,13.6,194.48,277.305,46.7,63,440,18.53535354,18.68686869,14.88304094,5.555555556,5.909090909,4.093567251,65,66,74,1.4478,1.397,7.9756
4,PH PINW91,27,1991115,M,15.2,15.2,24.3,37.8,13.5,205.2,287.28,41.4,60.5,415,18.33333333,21.51515152,14.61988304,5.101010101,7.424242424,3.801169591,62,95,68,1.3462,1.397,8.128
4,YY BURL91,28,1991115,M,14.9,14.6,25.8,38.1,12.3,183.27,280.9875,42.7,58.5,355,18.33333333,21.51515152,14.61988304,5.101010101,7.424242424,3.801169591,62,95,68,1.3462,1.397,8.128
4,PG WILG91,26.6,1991118,M,14.9,14.6,26.5,39.3,12.8,190.72,289.8375,44.5,63.3,435,18.38383838,23.43434343,13.71345029,5.757575758,8.232323232,2.719298246,66,121,36,2.159,2.5654,7.2898
4,HO CLOV91,26.5,1991120,M,15.3,14.6,24.2,37.6,13.4,205.02,281.06,42.9,61,347,16.76767677,24.84848485,13.80116959,5.252525253,8.484848485,3.157894737,46,136,40,2.5654,2.159,6.5278
5,VA WINT91,25,1991124,M,13.4,15.1,22,34.9,12.9,172.86,248.6625,40.3,59,277,18.68686869,26.16161616,15.38011696,5.909090909,10.80808081,4.18128655,66,173,65,1.397,2.1336,5.8674
5,GO GENR91,29,1991135,M,14.7,17,24.7,38,13.3,195.51,301.15,42.9,61.3,435,26.16161616,26.26262626,20,10.80808081,13.48484848,6.666666667,173,198,142,2.1336,1.4732,2.5908
4,PD NWOD92,26.6,1992115,M,13.3,13.4,23.2,35,11.8,156.94,233.625,43.9,63.6,455,15.25252525,18.33333333,12.33918129,3.181818182,5.858585859,1.549707602,22,63,42,4.1148,1.143,6.1214
4,GM PAHA92,26,1992117,M,12.7,12.6,23.9,36.2,12.3,156.21,228.965,42.5,63.3,362,14.39393939,19.8989899,12.83625731,2.373737374,7.424242424,2.16374269,17,83,43,3.2766,1.143,8.0264
4,SA HART92,25.7,1992118,M,12.3,12.4,22.2,36,13.8,169.74,222.3,42.2,62.1,390,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,17,99,41,2.4638,1.651,7.8994
4,AR WINK92,28,1992118,M,13.8,12,26,38.5,12.5,172.5,248.325,44.7,65,425,14.7979798,20.90909091,12.33918129,2.070707071,8.737373737,1.900584795,17,99,41,2.4638,1.651,7.8994
4,FM WILO92,28,1992119,M,12.4,13.2,22.8,35.3,12.5,155,225.92,44.3,62.2,435,15.65656566,20.75757576,12.57309942,2.525252525,8.484848485,2.105263158,19,97,41,2.4638,1.7018,7.8994
4,AP HART93,26,1993118,M,12.9,13.7,23.5,38,14.5,187.05,252.7,41.4,64.3,440,20.45454545,21.81818182,12.60233918,6.565656566,5.555555556,2.076023392,86,87,41,1.7272,0.6604,19.4056
4,JG WAHA93,26,1993118,M,13.7,14.8,24,37.1,13.1,179.47,264.3375,44.2,62.7,460,20.45454545,21.81818182,12.60233918,6.565656566,5.555555556,2.076023392,86,87,41,1.7272,0.6604,19.4056
4,NC WEGO93,25,1993120,M,13.1,13.4,21.7,34.6,12.9,168.99,229.225,40.5,61.5,380,22.22222222,19.84848485,13.47953216,7.272727273,5.303030303,2.543859649,101,69,58,1.7272,1.6256,13.6652
4,EK HABL93,25,1993120,M,12.2,13.9,23.6,38.8,15.2,185.44,253.17,40.6,62.9,435,22.22222222,19.84848485,13.47953216,7.272727273,5.303030303,2.543859649,101,69,58,1.7272,1.6256,13.6652
4,GI HABL93,25,1993120,M,12.9,13.7,22.3,35.1,12.8,165.12,233.415,42.7,61.9,395,22.22222222,19.84848485,13.47953216,7.272727273,5.303030303,2.543859649,101,69,58,1.7272,1.6256,13.6652
4,HH HABL93,25,1993120,M,13.2,13.2,23.1,36,12.9,170.28,237.6,43.3,62.9,455,22.22222222,19.84848485,13.47953216,7.272727273,5.303030303,2.543859649,101,69,58,1.7272,1.6256,13.6652
5,ZP CARD93,26.5,1993121,M,13.3,13.1,23.5,35.7,12.2,162.26,235.62,42.4,59.4,445,22.72727273,18.68686869,14.29824561,7.171717172,4.595959596,2.894736842,105,51,65,1.7272,1.6764,13.6652
5,MC WILG93,26,1993121,M,13.8,14.3,25.8,38.5,12.7,175.26,270.4625,43.7,63.3,465,22.72727273,18.68686869,14.29824561,7.171717172,4.595959596,2.894736842,105,51,65,1.7272,1.6764,13.6652
4,ZN SPRU94,26.3,1994110,M,13.3,12.6,23,35.1,12.1,160.93,227.2725,42.2,63.8,410,17.82828283,14.8989899,12.86549708,3.535353535,2.828282828,1.052631579,60,8,16,1.4986,4.0894,6.858
4,PX SWEG94,28,1994110,M,13.7,14.1,23.8,38.7,14.9,204.13,268.965,42,61.9,450,17.82828283,14.8989899,12.86549708,3.535353535,2.828282828,1.052631579,60,8,16,1.4986,4.0894,6.858
4,RV SWEG94,27,1994111,M,12.8,13.2,23.6,35.4,11.8,151.04,230.1,43.7,61.3,440,17.27272727,15.35353535,12.74853801,3.939393939,2.575757576,1.081871345,60,9,16,3.2512,2.4384,6.858
4,YN MART94,25.8,1994114,M,12.2,12.3,21.1,34.3,13.2,161.04,210.0875,42.5,60.7,375,18.63636364,15.75757576,12.48538012,5.101010101,2.676767677,0.614035088,60,12,15,3.3782,2.3622,6.2738
4,ZL WEGO94,26.4,1994116,M,12.7,14.2,23.8,36.2,12.4,157.48,243.445,42.1,60,410,18.28282828,15.3030303,13.88888889,4.696969697,3.686868687,1.666666667,50,18,39,2.9718,3.175,5.2578
4,XN WEGO94,28.6,1994116,M,12.8,13.1,24.7,36.7,12,153.6,237.6325,43.3,61.3,390,18.28282828,15.3030303,13.88888889,4.696969697,3.686868687,1.666666667,50,18,39,2.9718,3.175,5.2578
5,NW HOME94,27.3,1994127,M,12.8,13.4,23.6,35.5,11.9,152.32,232.525,43.7,61.2,440,15.3030303,18.53535354,16.6374269,3.686868687,5.757575758,3.187134503,18,70,63,3.175,1.9558,3.4798
5,OV BURL94,26.2,1994128,M,13.1,13.5,24.1,37.4,13.3,174.23,248.71,41.4,61.5,410,15.15151515,19.39393939,16.66666667,3.535353535,6.060606061,3.421052632,18,75,67,3.6068,1.6002,4.7498
4,WM KNOL95,26.8,1995106,M,13.7,12.7,23.7,37.4,13.7,187.69,246.84,40.6,62.9,360,13.03030303,15.85858586,7.339181287,0.757575758,3.131313131,-3.245614035,10,17,1,0.4826,1.0922,4.3434
4,VN KNOL95,27.7,1995106,M,13,12.8,23.8,35.5,11.7,152.1,228.975,43.3,62.1,355,13.03030303,15.85858586,7.339181287,0.757575758,3.131313131,-3.245614035,10,17,1,0.4826,1.0922,4.3434
4,XL KNOL95,27.8,1995106,M,13.5,13.2,24.2,37.4,13.2,178.2,249.645,42.5,62.1,398,13.03030303,15.85858586,7.339181287,0.757575758,3.131313131,-3.245614035,10,17,1,0.4826,1.0922,4.3434
4,WL WEGO95,27.2,1995114,M,14.2,13.5,24.4,37.7,13.3,188.86,261.0725,43.6,63.8,435,14.5959596,16.66666667,9.298245614,2.121212121,5.555555556,-1.286549708,11,47,10,1.1176,3.048,3.2512
4,AG WAHA95,25.2,1995117,M,12.9,12.8,21.4,32.1,10.7,138.03,206.2425,42,59.2,405,15.85858586,17.52525253,11.08187135,3.131313131,6.767676768,0.116959064,17,61,11,1.0922,3.0988,2.9972
4,BF WAHA95,25.2,1995117,M,14.3,14,22.8,34.4,11.6,165.88,243.38,43,62.3,425,15.85858586,17.52525253,11.08187135,3.131313131,6.767676768,0.116959064,17,61,11,1.0922,3.0988,2.9972
4,LV ROGO95,25.4,1995117,M,12.1,13.4,21.9,33.5,11.6,140.36,213.5625,42.1,61.3,336,15.85858586,17.52525253,11.08187135,3.131313131,6.767676768,0.116959064,17,61,11,1.0922,3.0988,2.9972
4,GY PACO96,25.9,1996105,M,12,12.9,21.6,32.5,10.9,130.8,202.3125,40.6,58.6,303,14.74747475,14.64646465,6.461988304,2.676767677,3.181818182,-3.099415205,34,14,1,5.7912,4.4196,7.2136
4,AE WINK96,25.9,1996108,M,11.7,12.3,22.9,35.2,12.3,143.91,211.2,40.2,62.2,395,16.46464646,14.34343434,7.222222222,3.131313131,3.080808081,-1.959064327,40,9,1,3.7846,3.9878,8.7122
4,KU STAD96,25,1996111,M,13.9,12.8,22.1,34,11.9,165.41,226.95,42.5,57.6,417,16.96969697,16.21212121,7.923976608,3.98989899,5.050505051,-1.403508772,43,32,11,4.2672,6.731,8.7122
4,FY HART96,25,1996116,M,14.4,12.7,23.4,37,13.6,195.84,250.675,41.8,59.6,405,14.64646465,14.84848485,11.6374269,3.181818182,3.888888889,0.438596491,14,33,34,4.4196,8.8646,10.287
4,AC TORG96,27,1996116,M,12.9,13.3,24.5,37.5,13,167.7,245.625,43.3,61.5,410,14.64646465,14.84848485,11.6374269,3.181818182,3.888888889,0.438596491,14,33,34,4.4196,8.8646,10.287
4,GX HART96,24,1996117,M,13,13,22.1,35.7,13.6,176.8,232.05,40.6,60.5,375,15.1010101,14.49494949,12.25146199,3.636363636,4.191919192,0.906432749,15,32,40,4.572,8.3058,9.7028
4,TK HABL96,25.5,1996118,M,12.8,12.4,23,34.8,11.8,151.04,219.24,41.2,61.1,395,14.34343434,15.65656566,12.98245614,2.878787879,5.404040404,1.374269006,9,46,40,4.6482,8.6868,9.3218
4,KR JSUP97,25.1,1997110,M,13.3,12.4,21.4,34.1,12.7,168.91,219.0925,41.2,63.9,448,13.08080808,15.80808081,9.619883041,0.101010101,3.383838384,-1.228070175,1,26,14,1.397,2.5908,1.27
5,PF TEGL97,24.5,1997129,M,11.4,12.2,19.6,30.1,10.5,119.7,177.59,39.9,54.2,320,15.2020202,17.27272727,15.23391813,4.595959596,4.646464646,1.49122807,25,39,24,3.7338,2.2606,2.3876
5,XT NMU297,25.7,1997135,M,13.3,13.1,22.3,35.4,13.1,174.23,233.64,38.9,58.8,405,15.55555556,19.19191919,16.16959064,4.242424242,7.272727273,3.421052632,29,73,44,3.8862,3.048,4.191
4,I9 JSUP98,27.6,1998106,M,13.7,13.7,25,38.7,13.7,187.69,265.095,44.4,63.9,450,15.50505051,17.12121212,15.20467836,3.333333333,6.818181818,3.625730994,18,78,84,4.6736,2.667,5.2832
4,U1 DBAR98,28,1998111,M,14.1,14.6,24.7,39.2,14.5,204.45,281.26,44.6,62.4,483,15.05050505,19.19191919,12.63157895,1.515151515,11.36363636,1.812865497,22,107,24,1.0922,7.0358,8.7122
4,W3 DBAR98,28,1998111,M,13.4,12.7,25.9,40.2,14.3,191.62,262.305,45.1,64.1,470,15.05050505,19.19191919,12.63157895,1.515151515,11.36363636,1.812865497,22,107,24,1.0922,7.0358,8.7122
4,A2 HABL98,26.3,1998113,M,13.7,14,24.1,37.4,13.3,182.21,258.995,42.9,64.6,445,15.90909091,19.6969697,13.42105263,3.737373737,10.4040404,1.754385965,44,102,27,1.1684,6.7818,8.4582
4,L3 HANS98,24.6,1998117,M,13.2,13.1,21.7,32.8,11.1,146.52,215.66,43.6,60.2,390,17.12121212,22.52525253,14.26900585,6.818181818,10.25252525,2.280701754,78,128,31,2.667,5.207,9.3472
4,V4 CCLI98,25.2,1998120,M,12.8,13.8,22.4,33.7,11.3,144.64,224.105,42.9,58.4,325,20.25252525,24.29292929,15.02923977,10.85858586,9.747474747,2.16374269,113,141,35,2.9718,4.1402,5.7912
4,R0 CUPL98,26.5,1998120,M,13.1,12.3,22.1,34.5,12.4,162.44,219.075,42.7,59.9,385,20.25252525,24.29292929,15.02923977,10.85858586,9.747474747,2.16374269,113,141,35,2.9718,4.1402,5.7912
4,A4 MNDY99,26.7,1999109,M,13,14.3,23.8,35.3,11.5,149.5,240.9225,44.4,60.8,397,11.96969697,21.36363636,12.92397661,-1.414141414,7.424242424,0.935672515,0,92,26,2.1082,0.8382,3.7592
4,C6 MNDY99,26.7,1999109,M,13.1,13.1,24.1,39,14.9,195.19,255.45,41.4,60.4,380,11.96969697,21.36363636,12.92397661,-1.414141414,7.424242424,0.935672515,0,92,26,2.1082,0.8382,3.7592
4,D7 MNDY99,27.1,1999109,M,12.5,13.2,23.5,35.5,12,150,228.0875,43.5,61.2,400,11.96969697,21.36363636,12.92397661,-1.414141414,7.424242424,0.935672515,0,92,26,2.1082,0.8382,3.7592
4,F9 KNOL99,26.9,1999109,M,13.3,14.2,25.8,39.5,13.7,182.21,271.5625,44.9,64,460,11.96969697,21.36363636,12.92397661,-1.414141414,7.424242424,0.935672515,0,92,26,2.1082,0.8382,3.7592
4,M6 HAPA99,26.3,1999110,M,12.8,12.6,23.6,36.3,12.7,162.56,230.505,42.5,62.4,375,12.52525253,21.26262626,12.25146199,-1.414141414,7.575757576,0.701754386,0,92,22,1.8796,0.8382,3.7592
4,O8 HAPA99,25.8,1999110,M,12.6,13.4,21.8,33.8,12,151.2,219.7,41.3,59.8,350,12.52525253,21.26262626,12.25146199,-1.414141414,7.575757576,0.701754386,0,92,22,1.8796,0.8382,3.7592
4,Y8 MMUR99,25,1999111,M,12.1,12.2,20.6,33.5,12.9,156.09,203.5125,39.2,53.4,245,13.58585859,21.06060606,12.13450292,-1.212121212,7.525252525,0.116959064,1,91,19,1.8796,0.8382,3.683
4,Z9 MMUR99,24.7,1999111,M,12.3,12.6,20,32.3,12.3,151.29,201.0675,38,52.6,270,13.58585859,21.06060606,12.13450292,-1.212121212,7.525252525,0.116959064,1,91,19,1.8796,0.8382,3.683
4,S2 HAWA99,26.4,1999111,M,14.4,13.5,23.9,36.6,12.7,182.88,255.285,43.7,63.3,421,13.58585859,21.06060606,12.13450292,-1.212121212,7.525252525,0.116959064,1,91,19,1.8796,0.8382,3.683
4,T3 HAWA99,26.1,1999111,M,13.9,14.4,23.9,38.6,14.7,204.33,273.095,42.6,63.7,500,13.58585859,21.06060606,12.13450292,-1.212121212,7.525252525,0.116959064,1,91,19,1.8796,0.8382,3.683
4,U4 HAWA99,26.5,1999111,M,13.4,12.3,22.9,35.6,12.7,170.18,228.73,41.5,60.9,407,13.58585859,21.06060606,12.13450292,-1.212121212,7.525252525,0.116959064,1,91,19,1.8796,0.8382,3.683
4,W6 MMUR99,26.2,1999111,M,13,12.6,22.7,35.8,13.1,170.3,229.12,42.5,60.1,385,13.58585859,21.06060606,12.13450292,-1.212121212,7.525252525,0.116959064,1,91,19,1.8796,0.8382,3.683
4,Q0 BISA99,25.4,1999112,M,13.5,13.9,22.3,34.4,12.1,163.35,235.64,41.9,63.7,420,14.54545455,20.65656566,11.9005848,-0.909090909,7.171717172,-0.321637427,4,88,10,1.8796,0.8382,3.683
4,Q1 ELWO99,25.1,1999112,M,12.8,12.4,20.9,33.7,12.8,163.84,212.31,39.4,53.2,335,14.54545455,20.65656566,11.9005848,-0.909090909,7.171717172,-0.321637427,4,88,10,1.8796,0.8382,3.683
4,P9 BISA99,26.1,1999112,M,14,13.4,23.3,36.6,13.3,186.2,250.71,41.5,62.1,420,14.54545455,20.65656566,11.9005848,-0.909090909,7.171717172,-0.321637427,4,88,10,1.8796,0.8382,3.683
4,P0 ELWO99,26.1,1999112,M,14,12.3,22.1,33.8,11.7,163.8,222.235,42.3,54.4,405,14.54545455,20.65656566,11.9005848,-0.909090909,7.171717172,-0.321637427,4,88,10,1.8796,0.8382,3.683
4,I3 MART99,28,1999112,M,13.8,14,25.7,38.8,13.1,180.78,269.66,43,62.7,405,14.54545455,20.65656566,11.9005848,-0.909090909,7.171717172,-0.321637427,4,88,10,1.8796,0.8382,3.683
4,J4 MART99,27,1999113,M,13.2,13.5,22.7,35.1,12.4,163.68,234.2925,43.2,61.9,418,15.3030303,20.05050505,11.11111111,-0.909090909,7.373737374,-0.116959064,9,84,2,1.8796,0.8382,3.9116
4,M7 EHCR99,28,1999113,M,13.9,14.2,25.7,39.4,13.7,190.43,276.785,44,62.3,432,15.3030303,20.05050505,11.11111111,-0.909090909,7.373737374,-0.116959064,9,84,2,1.8796,0.8382,3.9116
4,O9 EHCR99,27,1999114,M,14.1,14.3,25.4,39.7,14.3,201.63,281.87,43.8,63.6,465,16.56565657,19.8989899,11.11111111,-0.858585859,6.868686869,0.087719298,20,77,2,0.9652,0.8382,4.8768
4,S3 SWEG99,26.3,1999117,M,12.3,11.1,23.3,36,12.7,156.21,210.6,40,58.1,360,20.1010101,19.7979798,10.90643275,3.737373737,6.161616162,-0.964912281,63,70,0,0,0.8382,4.7498
5,K6 CCLI99,25.5,1999121,M,13.4,14,23.7,36,12.3,164.82,246.6,42.2,57.8,320,21.26262626,20.85858586,12.39766082,7.575757576,5.808080808,-0.643274854,92,74,1,0.8382,0.2286,2.9464
5,I4 CCLI99,28,1999121,M,13.7,13.5,26.3,39.5,13.2,180.84,268.6,43.1,63.4,420,21.26262626,20.85858586,12.39766082,7.575757576,5.808080808,-0.643274854,92,74,1,0.8382,0.2286,2.9464
5,J5 CCLI99,28.2,1999121,M,13.7,13.9,26.6,38,11.4,156.18,262.2,43.5,60.6,382,21.26262626,20.85858586,12.39766082,7.575757576,5.808080808,-0.643274854,92,74,1,0.8382,0.2286,2.9464
5,N9 EDB299,26,1999125,M,14.1,14.9,23.1,36.1,13,183.3,261.725,42.1,62.8,410,19.8989899,21.56565657,14.59064327,6.868686869,9.444444444,0.584795322,77,111,29,0.8382,0.9398,2.8956
5,S4 MANN99,25.2,1999128,M,13.3,12.5,20.8,33.1,12.3,163.59,213.495,40.3,55.6,310,19.7979798,20.70707071,16.75438596,6.161616162,8.585858586,2.602339181,70,94,78,0.8382,1.2192,1.905
5,V7 BLAC99,26.2,1999131,M,12.3,11.6,22.6,35.7,13.1,161.13,213.3075,40.5,60.5,322,20.2020202,22.97979798,17.69005848,5.303030303,9.646464646,3.684210526,65,127,92,0.2286,0.9906,2.7178
5,U6 BLAC99,26.8,1999131,M,13.4,12.1,23.2,38.3,15.1,202.34,244.1625,40.2,59,342,20.2020202,22.97979798,17.69005848,5.303030303,9.646464646,3.684210526,65,127,92,0.2286,0.9906,2.7178
5,X9 JOHN99,24.9,1999137,M,12.1,13.4,19.4,31.2,11.8,142.78,198.9,39.7,54.3,238,20.60606061,26.26262626,20.29239766,9.444444444,11.16161616,5.409356725,102,174,118,1.2192,0.2032,0.8382
4,P2 DBAR00,24.4,2000106,M,14,15.1,21.9,33,11.1,155.4,240.075,40.5,61,380,12.02020202,17.37373737,10.40935673,3.686868687,3.98989899,0.029239766,17,50,11,4.4704,1.4478,9.0678
4,T7 STA200,26.4,2000119,M,13.3,11.7,21.8,34.6,12.8,170.24,216.25,41.5,60.5,366,20.2020202,22.62626263,10.23391813,6.565656566,9.141414141,1.374269006,92,122,17,1.4478,8.7122,4.7752
5,Y2 WARO00,26.2,2000124,M,13.7,13.7,23.2,35.2,12,164.4,241.12,43.7,60.2,444,24.09090909,17.77777778,13.1871345,11.46464646,7.323232323,2.748538012,162,60,26,6.4516,4.9022,5.6896
5,Z3 WARO00,26.3,2000124,M,13.2,12.5,22.6,36.9,14.3,188.76,237.0825,39.1,59.2,410,24.09090909,17.77777778,13.1871345,11.46464646,7.323232323,2.748538012,162,60,26,6.4516,4.9022,5.6896
5,F4 MAR200,25,2000147,M,13.2,12.6,23,36.4,13.4,176.88,234.78,42.5,63.1,441,21.21212121,21.46464646,20.32163743,7.727272727,13.13131313,9.298245614,92,147,176,0.3556,6.4516,12.954
4,3A KNOL01,26.9,2001107,M,13.6,13.6,22.7,38,15.3,208.08,258.4,38.9,58.8,375,16.16161616,22.22222222,11.22807018,2.676767677,4.696969697,0.906432749,49,93,17,0.5334,0.0508,4.1402
4,3K JSUP01,26.4,2001108,M,13.2,13,21.4,33.7,12.3,162.36,220.735,42,61.3,415,16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,49,105,17,0.5334,0.2286,2.0828
4,4L JSUP01,26.5,2001108,M,13.6,13.5,24.7,38,13.3,180.88,257.45,42,64.5,472,16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,49,105,17,0.5334,0.2286,2.0828
4,5M LRIS01,27,2001108,M,13.2,12.7,22.9,35.5,12.6,166.32,229.8625,40.3,63.4,415,16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,49,105,17,0.5334,0.2286,2.0828
4,6N LRIS01,27,2001108,M,12.6,13.2,23.1,36.1,13,163.8,232.845,42.7,64.4,440,16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,49,105,17,0.5334,0.2286,2.0828
4,2J EOCR01,24.3,2001109,M,13.4,13.9,19.9,30.6,10.7,143.38,208.845,38.7,55.3,316,16.81818182,23.98989899,11.28654971,2.323232323,6.515151515,0.497076023,49,115,17,0.4826,0.2286,1.524
4,9Q WWCK01,25.8,2001110,M,13.1,11.9,21.3,34.8,13.5,176.85,217.5,42.7,61.8,440,17.87878788,24.8989899,11.78362573,2.929292929,7.272727273,0.380116959,49,128,17,0.4826,0.2286,1.397
4,4V BISA01,25,2001112,M,13.3,13.2,21.6,34.2,12.6,167.58,226.575,41.2,61.5,385,20.25252525,24.14141414,13.4502924,3.98989899,7.878787879,1.315789474,71,127,27,0.4572,1.1684,1.8288
4,7D WCEM01,25,2001113,M,12.3,11.9,23.2,36.8,13.6,167.28,222.64,41.2,62.4,405,21.21212121,22.67676768,14.35672515,3.98989899,6.919191919,2.01754386,81,109,40,0,1.1684,1.8288
4,6C WCEM01,24,2001114,M,12.6,13.3,19.8,32.6,12.8,161.28,211.085,41,57.9,342,21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,87,90,63,0,1.1684,1.8288
4,3J BROT01,27,2001114,M,12.7,13.9,23.7,31.2,7.5,95.25,207.48,49.4,62,367,21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,87,90,63,0,1.1684,1.8288
4,4K BROT01,26.6,2001114,M,12.2,13,23,36.4,13.4,163.48,229.32,41.7,62.4,343,21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,87,90,63,0,1.1684,1.8288
4,8E CUGO01,26.5,2001114,M,13.7,14.1,24.6,39.6,15,205.5,275.22,41.8,62.5,457,21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,87,90,63,0,1.1684,1.8288
4,2S CCLI01,28.9,2001114,M,12.6,13,23.7,36.8,13.1,165.06,235.52,44.2,60.2,398,21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,87,90,63,0,1.1684,1.8288
4,3T CCLI01,28.8,2001114,M,13.8,13.3,24.1,38.6,14.5,200.1,261.515,43.2,61.7,415,21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,87,90,63,0,1.1684,1.8288
4,4U NOGO01,28.4,2001115,M,13.6,13.2,25,38.9,13.9,189.04,260.63,44.8,60.7,455,21.71717172,20.4040404,15.76023392,3.484848485,5.202020202,3.216374269,81,73,66,0.0508,1.1176,1.8288
4,5V NOGO01,28.8,2001115,M,13.9,12.9,23.4,39.8,16.4,227.96,266.66,40.7,59.8,420,21.71717172,20.4040404,15.76023392,3.484848485,5.202020202,3.216374269,81,73,66,0.0508,1.1176,1.8288
4,0G MNDY01,25,2001116,M,12.4,13.4,23.5,37.4,13.9,172.36,241.23,41.4,60.7,423,21.26262626,20.95959596,15.78947368,3.282828283,6.111111111,3.011695906,78,84,66,0.0508,1.1176,1.27
4,8Y CCPL01,28.4,2001116,M,13.4,12.6,24.7,36.2,11.5,154.1,235.3,44.4,62.8,410,21.26262626,20.95959596,15.78947368,3.282828283,6.111111111,3.011695906,78,84,66,0.0508,1.1176,1.27
4,7N HOMS01,25.2,2001117,M,13.1,12.8,22,35.7,13.7,179.47,231.1575,42,58.6,375,21.96969697,20.45454545,16.22807018,4.04040404,6.515151515,3.011695906,84,83,66,0.0508,1.143,1.2192
4,7C BRBI01,26.1,2001118,M,12.7,12.9,22.4,35,12.6,160.02,224,40.1,58,339,22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,93,82,65,0.0508,1.4986,1.2192
4,5A BRBI01,27,2001118,M,12.1,12.1,23.3,36.2,12.9,156.09,219.01,45.5,61.5,435,22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,93,82,65,0.0508,1.4986,1.2192
4,8D BRBI01,26.6,2001118,M,12.2,11.9,22.8,35.3,12.5,152.5,212.6825,43.7,62,350,22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,93,82,65,0.0508,1.4986,1.2192
4,0F MIPI01,27.8,2001118,M,12.8,12.7,22.5,36.5,14,179.2,232.6875,43.5,62.8,445,22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,93,82,65,0.0508,1.4986,1.2192
4,1R NMUR01,24.7,2001119,M,12.6,11.9,20,30.3,10.3,129.78,185.5875,39.1,50.2,248,22.67676768,19.94949495,15.70175439,5.555555556,6.262626263,2.543859649,105,76,63,0.2286,1.3208,0.5588
4,9P NMUR01,26.5,2001119,M,12.3,12.5,21,32.9,11.9,146.37,203.98,40.5,56.9,350,22.67676768,19.94949495,15.70175439,5.555555556,6.262626263,2.543859649,105,76,63,0.2286,1.3208,0.5588
5,4J WARO01,26.8,2001124,M,13.7,14.4,23.4,36.3,12.9,176.73,255.0075,43,63.3,462,22.67676768,19.34343434,18.3625731,6.919191919,8.181818182,3.187134503,109,82,110,1.1684,2.7432,0.5334
5,5K WARO01,26.6,2001124,M,14.2,13.6,23.7,37.2,13.5,191.7,258.54,42.8,61.6,445,22.67676768,19.34343434,18.3625731,6.919191919,8.181818182,3.187134503,109,82,110,1.1684,2.7432,0.5334
