Year,Name,NestName,ID,MeasurementDate,MeasurementDateJulYear,FieldAge,CalcAge,CalcAgeInteger,HatchDateJulYear,Sex,BNT,TEC,BW,BD,Head,UB,UBS,TBS,Skull,Tarsus,WingChord,Primary7,TailLength,Weight,Condition
2013,9W,YEFE13,9W YEFE13,5/11/2013,2013131,27,26.5,27,2013104,F,24.2,37,13.1,14.3,77.5,12.8,183,253.5,40.5,61.6,176,121,62,405,0.12
2013,2W,YFER13,2W YFER13,5/26/2013,2013146,28,27.5,28,2013118,M,23,37.5,13.6,13.7,79.6,14.5,198.7,255.9,42.1,62.5,194,129,80,389,0.12
2014,62,BIRN14,62 BIRN14,5/18/2014,2014138,23,25.2,25,2014113,,21.4,33.9,12.2,12.3,73.6,12.5,153.8,207.6,39.7,57.4,142,92,45,418,0.13
2014,73,BIRN14,73 BIRN14,5/18/2014,2014138,23,25.1,25,2014113,,21.9,34.5,12.6,12.8,74.2,12.6,161.3,219.1,39.7,57.3,143,90,44,392,0.13
2014,95,BIRN14,95 BIRN14,5/18/2014,2014138,23,24.9,25,2014113,,20.5,32.8,12.8,12.5,71.3,12.3,153.8,207.5,38.5,55.3,141,87,36,340,0.13
2014,58,FAIR14,58 FAIR14,5/11/2014,2014131,26,26.2,26,2014105,,23.7,36.7,12.3,13.6,79.2,13,176.8,237.6,42.5,58.6,171,111,61,395,0.13
2014,69,FAIR14,69 FAIR14,5/11/2014,2014131,26,25.6,26,2014105,,22.5,32.9,11.8,13.8,74.8,10.4,143.5,210.6,41.9,57.7,156,100,54,358,0.12
2014,70,FAIR14,70 FAIR14,5/11/2014,2014131,26,25.8,26,2014105,,22.7,35.7,12.6,13.5,75.1,13,175.5,232.9,39.4,59,160,103,56,400,0.12
2014,81,FAIR14,81 FAIR14,5/11/2014,2014131,26,25.9,26,2014105,,22.6,36,11.8,13.2,76.6,13.4,176.9,225,40.6,62.2,168,109,56,392,0.12
2014,92,FAIR14,92 FAIR14,5/11/2014,2014131,26,26.1,26,2014105,,22.9,34.4,12.5,14.1,78.2,11.5,162.2,228.8,43.8,60.6,164,110,59,362,0.12
2014,77,LAPT14,77 LAPT14,5/28/2014,2014148,27,26.1,26,2014122,,22.9,36.2,13.9,13.2,79,13.3,175.6,245.3,42.8,60.2,165,108,62,465,0.13
2014,88,LAPT14,88 LAPT14,5/28/2014,2014148,27,26.5,27,2014121,,22.6,34,13.1,13.4,76.7,11.4,152.8,225.3,42.7,58.6,177,120,63,395,0.13
2014,99,LAPT14,99 LAPT14,5/28/2014,2014148,26,25.3,25,2014123,,23.5,35.2,12.4,13.1,77,11.7,153.3,224.4,41.8,59.2,153,95,46,395,0.12
2014,IR,LEOP14,IR LEOP14,6/14/2014,2014165,27,26.6,27,2014138,,23.9,35.1,12.5,13.2,78.5,11.2,147.8,225.5,43.4,58.4,182,124,63,342,0.12
2014,KP,LEOP14,KP LEOP14,6/14/2014,2014165,30,28.2,28,2014137,,24.4,37.4,12.5,13.1,81.7,13,170.3,239.4,44.3,61.1,202,142,85,370,0.12
2014,LO,LEOP14,LO LEOP14,6/14/2014,2014165,27,26,26,2014139,,21.9,34.4,12.2,12.3,75.1,12.5,153.8,210.7,40.7,55.2,175,108,60,280,0.12
2014,28,MTPW14,28 MTPW14,5/16/2014,2014136,23,24.7,25,2014111,,20.7,33.6,12.5,12.9,71.7,12.9,166.4,213.4,38.1,56.5,138,80,38,355,0.13
2014,39,MTPW14,39 MTPW14,5/16/2014,2014136,23,25.1,25,2014111,,20.9,33.2,13.5,13,71.9,12.3,159.9,220,38.7,57.7,147,89,47,405,0.13
2014,6,MTPW14,6 MTPW14,5/16/2014,2014136,23,25.3,25,2014111,,23.1,35.8,13.8,13.3,78.1,12.7,168.9,242.5,42.3,60.5,157,94,50,425,0.12
2014,68,NBUR14,68 NBUR14,5/10/2014,2014130,26,26.5,27,2014103,M,24.8,37.1,12.6,13.7,80.1,12.3,168.5,243.9,43,59.2,177,116,68,430,0.13
2014,79,NBUR14,79 NBUR14,5/10/2014,2014130,26,25.7,26,2014104,F,20.9,31.1,11.8,12.2,72.6,10.2,124.4,186.6,41.5,56,155,102,54,345,0.13
2014,80,NBUR14,80 NBUR14,5/10/2014,2014130,26,26.1,26,2014104,M,24,35.2,12.1,13.1,79.4,11.2,146.7,221.8,44.2,60.9,173,114,57,385,0.12
2014,91,NBUR14,91 NBUR14,5/10/2014,2014130,26,25.6,26,2014104,F,21.5,31.3,12.8,12.3,73.6,9.8,120.5,196.4,42.3,56.8,151,101,51,360,0.13
2014,63,ROTA14,63 ROTA14,5/19/2014,2014139,26,25.9,26,2014113,,22,33.8,12.7,12.7,75,11.8,149.9,214.6,41.2,57.1,162,109,55,417,0.13
2014,74,ROTA14,74 ROTA14,5/19/2014,2014139,26,25.6,26,2014113,,21.1,31.3,11.5,11.7,72.8,10.2,119.3,181.5,41.5,55.3,154,102,53,362,0.13
2014,85,ROTA14,85 ROTA14,5/19/2014,2014139,26,25.6,26,2014113,,23,35.6,13,13,76.5,12.6,163.8,231.4,40.9,58,157,100,52,422,0.13
2014,10,SEPG14,10 SEPG14,5/23/2014,2014143,28,27.5,28,2014115,,24,36.2,12.6,13.5,77.6,12.2,164.7,236.2,41.4,58,183,128,82,398,0.13
2014,21,SEPG14,21 SEPG14,5/23/2014,2014143,27,26.8,27,2014116,M,24.9,37.6,12.1,13.6,82.2,12.7,172.7,241.6,44.6,61.3,182,123,69,460,0.13
2014,32,SEPG14,32 SEPG14,5/23/2014,2014143,26,26.1,26,2014117,,22,34.2,12.9,12.2,76.2,12.2,148.8,214.6,42,56.5,168,113,57,363,0.13
2014,9,SEPG14,9 SEPG14,5/23/2014,2014143,28,26.6,27,2014116,M,25.9,37.7,13.1,13.8,80.8,11.8,162.8,253.5,43.1,60.8,180,120,67,456,0.13
2014,97,SEPG14,97 SEPG14,5/23/2014,2014143,28,27.5,28,2014115,,23,35.8,12.8,12.7,78.3,12.8,162.6,228.2,42.5,59.1,188,133,78,390,0.12
2014,25,SICH14,25 SICH14,5/10/2014,2014130,23,25.1,25,2014105,,21.7,35.3,14.1,14,77.2,13.6,190.4,248,41.9,60,151,90,44,355,0.12
2014,3,SICH14,3 SICH14,5/10/2014,2014130,23,25.1,25,2014105,,21,32,12.5,12.8,72.4,11,140.8,202.4,40.4,57.2,144,90,45,330,0.12
2014,47,SICH14,47 SICH14,5/10/2014,2014130,23,25.2,25,2014105,F,20.4,32,11.7,12.7,72.2,11.6,147.3,195.2,40.2,57.7,145,90,47,348,0.12
2014,20,SINE14,20 SINE14,5/20/2014,2014140,25,26,26,2014114,M,21.8,34.2,12.2,12.5,75.5,12.4,155,211.2,41.3,60.3,165,105,62,415,0.12
2014,31,SINE14,31 SINE14,5/20/2014,2014140,25,24.8,25,2014115,F,20,30.5,12.5,11.2,67.6,10.5,117.6,180.7,37.1,52.4,140,79,43,300,0.13
2014,16,SMUR14,16 SMUR14,5/14/2014,2014134,25,25.5,26,2014108,,24,36.3,13.7,12.9,77.2,12.3,158.7,241.4,40.9,61.6,162,103,46,395,0.12
2014,5,SMUR14,5 SMUR14,5/14/2014,2014134,25,25.9,26,2014108,,22.3,33,11.8,12.1,74.8,10.7,129.5,197.2,41.8,59.2,158,105,60,345,0.12
2014,82,SMUR14,82 SMUR14,5/14/2014,2014134,25,25.8,26,2014108,,22.5,35.1,12.4,13.5,77.3,12.6,170.1,227.3,42.2,61.8,161,106,54,400,0.12
2014,93,SMUR14,93 SMUR14,5/14/2014,2014134,25,25.5,26,2014108,,23,34.7,13.7,12.8,76.4,11.7,149.8,229.9,41.7,59.8,152,99,50,370,0.12
2014,38,SSAP14,38 SSAP14,5/14/2014,2014134,25,25.7,26,2014108,M,23.8,36.3,12.8,13.7,79.3,12.5,171.3,240.5,43,61.2,166,96,59,440,0.12
2014,49,SSAP14,49 SSAP14,5/14/2014,2014134,25,25.6,26,2014108,,22.1,34,12.6,12.5,75.4,11.9,148.8,213.4,41.4,57.9,160,102,50,350,0.12
2014,50,SSAP14,50 SSAP14,5/14/2014,2014134,25,25.7,26,2014108,,21.9,33.5,12.4,11.8,74.8,11.6,136.9,202.7,41.3,58.4,162,107,51,342,0.12
2014,15,STEX14,15 STEX14,5/11/2014,2014131,22,24.7,25,2014106,,20.8,34,12.7,12.7,73,13.2,167.6,215.9,39,59.5,140,82,33,420,0.13
2014,4,STEX14,4 STEX14,5/11/2014,2014131,22,24.7,25,2014106,M,21.9,34.9,12.5,12.9,74.1,13,167.7,221.6,39.2,58.8,139,81,35,374,0.12
2014,AZ,SWST14,AZ SWST14,5/30/2014,2014150,24,25.1,25,2014125,,22.5,34.6,12.6,13.4,77.5,12.1,162.1,224.9,42.9,61.9,149,92,43,405,0.12
2014,BY,SWST14,BY SWST14,5/30/2014,2014150,24,25.6,26,2014124,,22.2,34,13.2,12.8,76.9,11.8,151,221,42.9,59.4,158,102,53,362,0.12
2014,42,THOR14,42 THOR14,5/21/2014,2014141,26,26.1,26,2014115,,23.3,35.3,13,12.8,78.9,12,153.6,227.7,43.6,63.6,168,113,58,447,0.12
2014,64,THOR14,64 THOR14,5/21/2014,2014141,25,25.6,26,2014115,,22.9,35.2,13.2,13.2,77.5,12.3,162.4,232.3,42.3,64.4,163,99,55,427,0.12
2014,75,THOR14,75 THOR14,5/21/2014,2014141,25,25.5,26,2014115,F,20.8,32.5,13.3,13.3,74.2,11.7,155.6,216.1,41.7,59.9,153,100,50,363,0.12
2014,86,THOR14,86 THOR14,5/21/2014,2014141,24,25.2,25,2014116,,21.5,34.3,13.2,13.4,75.6,12.8,171.5,228.1,41.3,62.7,155,94,43,402,0.12
2014,18,UPLA14,18 UPLA14,5/19/2014,2014139,24,25.5,26,2014113,,21.6,33.2,12.3,12.6,73,11.6,146.2,206.7,39.8,56.5,153,99,50,367,0.13
2014,29,UPLA14,29 UPLA14,5/19/2014,2014139,24,25.5,26,2014113,,21.7,33.4,13.9,12.8,75.3,11.7,149.8,222.9,41.9,58.4,156,100,49,350,0.12
2014,30,UPLA14,30 UPLA14,5/19/2014,2014139,24,25.6,26,2014113,,22.8,35.5,13.3,13.6,76.7,12.7,172.7,238.7,41.2,57.9,160,103,50,414,0.13
2014,41,UPLA14,41 UPLA14,5/19/2014,2014139,24,25.6,26,2014113,,22.6,34.1,13,13.1,74.1,11.5,150.7,222.5,40,58.2,157,101,53,390,0.13
2014,CX,WAWD14,CX WAWD14,5/30/2014,2014150,24,25.2,25,2014125,,21.4,32.5,12.6,12.6,72.3,11.1,139.9,204.8,39.8,55,150,94,45,343,0.13
2014,DW,WAWD14,DW WAWD14,5/30/2014,2014150,24,25.5,26,2014124,,21.3,33.3,12.9,13.4,74.3,12,160.8,218.9,41,58.9,156,100,48,375,0.12
2014,FU,WAWD14,FU WAWD14,5/30/2014,2014150,23,25,25,2014125,,21.5,33.2,12.5,12,72.6,11.7,140.4,203.4,39.4,56.9,141,85,43,345,0.12
2014,0,WCRI14,0 WCRI14,5/25/2014,2014145,27,26.7,27,2014118,,20.8,,11.6,11.9,73.2,,,,20.6,58.4,168,111,75,300,0.11
2014,76,WCRI14,76 WCRI14,5/25/2014,2014145,27,27.3,27,2014118,,23.8,37.7,12.3,12.7,78.9,13.9,176.5,235.6,41.2,60.6,183,126,78,370,0.12
2014,87,WCRI14,87 WCRI14,5/25/2014,2014145,27,26.7,27,2014118,,22.4,34.6,11.9,12.7,75.8,12.2,154.9,212.8,41.2,58.8,174,117,71,340,0.12
2014,98,WCRI14,98 WCRI14,5/25/2014,2014145,27,26.9,27,2014118,,23.4,35.9,13.5,13.7,79,12.5,171.3,244.1,43.1,62.2,178,121,73,367,0.12
2014,11,WERO14,11 WERO14,5/26/2014,2014146,26,26.2,26,2014120,,23.8,36.3,13.3,13.5,77.9,12.5,168.8,243.2,41.6,60.5,171,113,59,409,0.12
2014,22,WERO14,22 WERO14,5/26/2014,2014146,26,26.2,26,2014120,,23,34.4,11.7,13.3,74.4,11.4,151.6,215,40,59.7,166,112,62,370,0.12
2014,33,WERO14,33 WERO14,5/26/2014,2014146,25,25.1,25,2014121,,21.7,32.8,13.3,12.3,74.1,11.1,136.5,209.9,41.3,56.7,145,91,41,372,0.13
2014,44,WERO14,44 WERO14,5/26/2014,2014146,25,25.4,25,2014121,,23.1,34.7,13.3,12.9,77.7,11.6,149.6,227.3,43,59.9,159,101,45,406,0.12
2014,37,YEFE14,37 YEFE14,5/11/2014,2014131,26,25.6,26,2014105,,24.1,34.9,11.7,13.3,77,10.8,143.6,218.1,42.1,58.4,158,104,51,380,0.12
2014,48,YEFE14,48 YEFE14,5/11/2014,2014131,26,26.1,26,2014105,,25.7,38.7,12.2,13.5,79.3,13,175.5,248.6,40.6,62.9,170,112,59,463,0.12
2014,59,YEFE14,59 YEFE14,5/11/2014,2014131,26,25.5,26,2014105,,23.6,35.6,13.1,13.6,75.3,12,163.2,237.6,39.7,58.6,152,98,51,398,0.13
2014,60,YEFE14,60 YEFE14,5/11/2014,2014131,25,25,25,2014106,,23.2,34.5,12.6,12.6,75.3,11.3,142.4,217.4,40.8,61,138,88,40,362,0.12
2014,55,YETH14,55 YETH14,5/27/2014,2014147,27,26.9,27,2014120,,23,36,12.2,11.7,80.2,13,152.1,215.1,44.2,61.8,189,123,71,400,0.12
2014,66,YETH14,66 YETH14,5/27/2014,2014147,26,26.1,26,2014121,,22.7,34.8,12,12.5,79.4,12.1,151.3,213.2,44.6,63.8,171,109,62,400,0.12
2014,43,YFER14,43 YFER14,5/24/2014,2014144,27,26.8,27,2014117,,23.1,36.3,13.1,14.4,80.4,13.2,190.1,249.6,44.1,60.9,179,120,70,408,0.12
2014,54,YFER14,54 YFER14,5/24/2014,2014144,26,26,26,2014118,,23.2,37.8,12.7,12.8,78.3,14.6,186.9,241,40.5,61.2,170,108,60,380,0.12
2014,65,YFER14,65 YFER14,5/24/2014,2014144,27,26.7,27,2014117,,22.9,34.6,13.2,13.2,78,11.7,154.4,228.4,43.4,60,180,123,66,368,0.12
2015,AW,BYWY15,AW BYWY15,5/19/2015,2015139,25,26.2,26,2015113,F,23,35.7,12.7,12.5,76.9,12.7,158.8,224.9,41.2,57.1,163,111,61,362,0.12
2015,CU,BYWY15,CU BYWY15,5/19/2015,2015139,25,26.7,27,2015112,,24.5,36.6,13.4,13,78.5,12.1,157.3,241.6,41.9,59.9,178,119,69,369,0.12
2015,YZ,BYWY15,YZ BYWY15,5/19/2015,2015139,25,26,26,2015113,F,23.7,35.9,13.2,12.6,76.2,12.2,153.7,231.6,40.3,56.8,170,110,56,372,0.13
2015,ZY,BYWY15,ZY BYWY15,5/19/2015,2015139,25,26.3,26,2015113,M,24.6,38.6,13.4,13.6,80,14,190.4,260.6,41.4,60,171,116,60,410,0.12
2015,UB,CWAR15,UB CWAR15,5/26/2015,2015146,24,25.1,25,2015121,,20,32.5,12.6,12.1,69.4,12.5,151.3,200.7,36.9,53.3,144,85,48,320,0.13
2015,ER,DWEL15,ER DWEL15,5/23/2015,2015143,25,25.9,26,2015117,,21.4,32.3,11.3,11.7,72,10.9,127.5,185.7,39.7,56.9,155,99,63,374,0.13
2015,FQ,DWEL15,FQ DWEL15,5/23/2015,2015143,25,25.8,26,2015117,,22,33.1,12,12.4,73.4,11.1,137.6,201.9,40.3,57.2,159,100,59,375,0.13
2015,GP,DWEL15,GP DWEL15,5/23/2015,2015143,24,25.1,25,2015118,,21.1,33.4,10.9,11.8,72.3,12.3,145.1,189.5,38.9,58.6,146,87,49,350,0.12
2015,JO,ECRI15,JO ECRI15,5/17/2015,2015137,26,27.4,27,2015110,,24.6,37.1,12,13.2,78.7,12.5,165,233.7,41.6,58.6,179,132,75,365,0.12
2015,KN,ECRI15,KN ECRI15,5/17/2015,2015137,26,26,26,2015111,,21.3,35.1,12.9,13.6,75.3,13.8,187.7,232.5,40.2,57.5,159,102,65,387,0.13
2015,JN,FAIR15,JN FAIR15,5/21/2015,2015141,28,26.8,27,2015114,M,24.4,34.1,12,13,79.1,9.7,126.1,213.1,45,53,180,129,63,375,0.14
2015,AV,LANG15,AV LANG15,5/23/2015,2015143,25,25.6,26,2015117,F,20.8,32.1,13.2,12.9,72.8,11.3,145.8,209.5,40.7,57.8,162,103,51,345,0.12
2015,BU,LANG15,BU LANG15,5/23/2015,2015143,25,25.3,25,2015118,,20.9,32.9,13.2,13.2,74.9,12,158.4,217.1,42,60.3,161,94,50,349,0.12
2015,DS,LANG15,DS LANG15,5/23/2015,2015143,24,25,25,2015118,F,20.2,32.1,12.8,12.3,71.4,11.9,146.4,201.4,39.3,56.6,150,89,41,320,0.12
2015,ZX,LANG15,ZX LANG15,5/23/2015,2015143,25,25.8,26,2015117,,21.5,33.9,12.7,12.8,76.4,12.4,158.7,216.1,42.5,59.1,163,109,50,380,0.12
2015,AX,LAPT15,AX LAPT15,5/16/2015,2015136,25,26.9,27,2015109,,23.3,35.3,13.8,13.3,79.3,12,159.6,239.2,44,60.8,180,119,74,462,0.13
2015,BW,LAPT15,BW LAPT15,5/16/2015,2015136,25,25.7,26,2015110,,21.7,35,13,11.5,75.7,13.3,153,214.4,40.7,57.2,154,104,52,387,0.13
2015,CV,LAPT15,CV LAPT15,5/16/2015,2015136,24,25,25,2015111,,20.7,34,12.8,11.9,71.8,13.3,158.3,210,37.8,53.7,143,87,44,367,0.13
2015,IP,LAPT15,IP LAPT15,5/16/2015,2015136,24,24.9,25,2015111,,22.6,34.5,13.5,13,75.9,11.9,154.7,228.6,41.4,58.1,144,83,41,420,0.13
2015,ls,NDYC15,ls NDYC15,5/26/2015,2015146,24,25,25,2015121,,19.9,32,12.3,11.6,70.7,12.1,140.4,191.2,38.7,54.3,145,88,40,262,0.12
2015,SD,NDYC15,SD NDYC15,5/26/2015,2015146,24,25.5,26,2015120,,20.3,31.1,11.4,12.7,70.8,10.8,137.2,187.4,39.7,54.9,150,101,47,319,0.12
2015,QG,PALM15,QG PALM15,5/22/2015,2015142,25,26,26,2015116,F,21.8,34.2,11.2,12.8,75.8,12.4,158.7,205.2,41.6,60.1,162,105,61,400,0.12
2015,RF,PALM15,RF PALM15,5/22/2015,2015142,25,25.8,26,2015116,F,22.3,34.7,11.6,13.1,76.1,12.4,162.4,214.3,41.4,61.8,159,105,57,410,0.12
2015,UC,PALM15,UC PALM15,5/22/2015,2015142,24,25.3,25,2015117,M,21,34.5,13.1,12.8,75.1,13.5,172.8,223.4,40.6,61.6,146,94,49,430,0.12
2015,VB,PALM15,VB PALM15,5/22/2015,2015142,25,26.2,26,2015116,,22.4,35.6,12.6,12.7,74.9,13.2,167.6,225.2,39.3,62.6,171,112,61,397,0.12
2015,WA,PALM15,WA PALM15,5/22/2015,2015142,25,25.7,26,2015116,M,22.7,35.8,12.1,12.7,76.8,13.1,166.4,222,41,61,160,103,55,406,0.12
2015,WZ,SMU215,WZ SMU215,6/22/2015,2015173,24,25,25,2015148,,20.9,30.3,11.8,12.4,70.6,9.4,116.6,183.3,40.3,55.6,149,89,40,305,0.12
2015,PI,THOR15,PI THOR15,5/18/2015,2015138,24,25.3,25,2015113,,22.1,29.9,11.6,12.5,73.2,7.8,97.5,180.1,43.3,57.6,153,98,45,365,0.12
2015,QH,THOR15,QH THOR15,5/18/2015,2015138,24,25.1,25,2015113,,22.1,31.3,13.8,14,74,9.2,128.8,217.5,42.7,57.2,154,97,38,397,0.13
2015,SF,THOR15,SF THOR15,5/18/2015,2015138,24,24.9,25,2015113,,21.5,32.7,12.4,13.9,76,11.2,155.7,215,43.3,61.3,149,88,38,430,0.12
2015,XA,THOR15,XA THOR15,5/18/2015,2015138,24,24.9,25,2015113,F,19.3,27.3,12.6,11.6,69.9,8,92.8,165.2,42.6,56.1,140,86,38,334,0.12
2015,LM,UPLA15,LM UPLA15,5/17/2015,2015137,25,26,26,2015111,,23.3,30.9,12.8,13.3,78.8,7.6,101.1,201.6,47.9,58.4,168,111,55,378,0.12
2015,NK,UPLA15,NK UPLA15,5/17/2015,2015137,25,25.5,26,2015111,,22.1,32.3,11.8,12.7,75.1,10.2,129.5,197.8,42.8,54.7,163,106,43,350,0.13
2015,OJ,UPLA15,OJ UPLA15,5/17/2015,2015137,25,25.7,26,2015111,,21.6,33.3,12.4,11.7,74.4,11.7,136.9,200.6,41.1,56.9,155,117,37,333,0.12
2015,NI,YESR15,NI YESR15,5/23/2015,2015143,25,26.4,26,2015117,,22,34.7,13.1,13.8,77.3,12.7,175.3,233.4,42.6,57.7,169,111,67,437,0.13
2015,QF,YESR15,QF YESR15,5/23/2015,2015143,25,26,26,2015117,,22.3,35.3,13.8,13.7,77.3,13,178.1,242.7,42,62.6,172,105,62,455,0.12
2015,JM,YLBA15,JM YLBA15,5/23/2015,2015143,27,26.7,27,2015116,,22.5,35.4,11.5,12.3,75.1,12.9,158.7,210.6,39.7,59.9,182,121,67,370,0.12
2015,KL,YLBA15,KL YLBA15,5/23/2015,2015143,27,27,27,2015116,,24.4,36.3,13.5,13.6,80.8,11.9,161.8,245.9,44.5,58.9,190,128,70,415,0.13
2015,LK,YLBA15,LK YLBA15,5/23/2015,2015143,27,27.1,27,2015116,,21.9,34.4,11.7,12.6,74.3,12.5,157.5,209,39.9,59,190,128,72,347,0.12
2015,MJ,YLBA15,MJ YLBA15,5/23/2015,2015143,26,26.1,26,2015117,,21,33.2,11.7,11.2,72.3,12.2,136.6,190.1,39.1,58.8,165,117,52,309,0.11
2016,PB,BEAR16,PB BEAR16,6/4/2016,2016156,NA,25.9,26,2016130,,23.6,35.1,12.2,13.6,77.6,11.5,156.4,226.4,42.5,61.4,165,109,55,400,0.12
2016,QA,BEAR16,QA BEAR16,6/4/2016,2016156,NA,26,26,2016130,,24.6,36.5,11.8,13.2,78,11.9,157.1,228.1,41.5,60.1,163,109,59,370,0.12
2016,RZ,BEAR16,RZ BEAR16,6/4/2016,2016156,NA,26,26,2016130,,22.8,33.6,12.2,13,76.8,10.8,140.4,211.7,43.2,57.5,161,108,60,340,0.12
2016,SY,BEAR16,SY BEAR16,6/4/2016,2016156,NA,25.1,25,2016131,,22.9,34.4,10.9,12.3,75.5,11.5,141.5,199.5,41.1,56.6,142,88,45,310,0.12
2016,YS,BRA216,YS BRA216,6/18/2016,2016170,NA,26,26,2016144,,21.8,32.9,10.7,12.2,71.8,11.1,135.4,188.4,38.9,55.1,166,111,56,312,0.12
2016,FO,CHAF16,FO CHAF16,5/8/2016,2016129,NA,25.8,26,2016103,M,22.2,36.1,14.2,13.2,77.7,13.9,183.5,247.3,41.6,61.9,167,106,55,421,0.12
2016,GN,CHAF16,GN CHAF16,5/8/2016,2016129,NA,25.9,26,2016103,F,21.8,34.2,13,12.5,73.7,12.4,155,218,39.5,60,165,103,62,385,0.12
2016,HM,CHAF16,HM CHAF16,5/8/2016,2016129,NA,26.2,26,2016103,M,22.9,33.2,14,13.9,77.7,10.3,143.2,231.6,44.5,60.9,175,108,65,405,0.12
2016,BP,DART16,BP DART16,5/21/2016,2016142,NA,27.2,27,2016115,,23.3,34.5,13.8,13.3,79.3,11.2,149,233.7,44.8,57.9,186,125,78,387,0.13
2016,ZS,DART16,ZS DART16,5/21/2016,2016142,NA,27.8,28,2016114,,23.5,35.2,11.7,13.4,79.4,11.7,156.8,220.9,44.2,59.2,192,131,85,415,0.13
2016,QC,DBAR16,QC DBAR16,5/14/2016,2016135,NA,26.1,26,2016109,M,24.3,37.3,13,13.5,80,13,175.5,247.1,42.7,62.8,172,108,62,443,0.12
2016,RB,DBAR16,RB DBAR16,5/14/2016,2016135,NA,25.5,26,2016109,M,23.8,37.3,13.8,14.3,78.8,13.5,193.1,262,41.5,61.5,160,99,50,425,0.12
2016,SA,DBAR16,SA DBAR16,5/14/2016,2016135,NA,26,26,2016109,F,23.3,32,12.3,13.6,75.6,8.7,118.3,207.2,43.6,59.5,170,108,60,400,0.12
2016,DO,DOGS16,DO DOGS16,5/19/2016,2016140,NA,26.5,27,2016113,,23.9,37,13.2,13.7,81.5,13.1,179.5,248.8,44.5,62.2,177,116,68,495,0.13
2016,EN,DOGS16,EN DOGS16,5/19/2016,2016140,NA,26.9,27,2016113,,23.1,36.2,13.6,13.6,78.5,13.1,178.2,246.2,42.3,59.5,180,124,70,405,0.12
2016,FM,DOGS16,FM DOGS16,5/19/2016,2016140,NA,26.1,26,2016114,,24.1,35.1,13.3,13.3,76.5,11,146.3,233.4,41.4,58.4,170,110,60,387,0.12
2016,GL,DOGS16,GL DOGS16,5/19/2016,2016140,NA,25.1,25,2016115,,23.9,36.7,14.7,12.6,76.9,12.8,161.3,250.5,40.2,59.6,154,90,45,442,0.13
2016,UX,DWEL16,UX DWEL16,5/21/2016,2016142,NA,26.2,26,2016116,,21.5,34.4,11.5,12.9,75.3,12.9,166.4,209.8,40.9,57.7,170,114,60,360,0.12
2016,VW,DWEL16,VW DWEL16,5/21/2016,2016142,NA,26.3,26,2016116,,21.6,36.7,11.6,12.5,77.3,15.1,188.8,221.1,40.6,58.5,168,114,64,385,0.12
2016,WV,DWEL16,WV DWEL16,5/21/2016,2016142,NA,26.8,27,2016115,,21.9,33,11,11.6,73.6,11.1,128.8,186.5,40.6,54.5,177,122,70,308,0.12
2016,AS,FOWA16,AS FOWA16,5/11/2016,2016132,NA,26.3,26,2016106,F,24.5,37.2,11.2,12.1,78.1,12.7,153.7,216.7,40.9,62.8,175,115,61,395,0.12
2016,BR,FOWA16,BR FOWA16,5/11/2016,2016132,NA,26.6,27,2016105,F,23.9,36.9,12.6,11.6,79.2,13,150.8,223.2,42.3,62,179,119,67,380,0.12
2016,CQ,FOWA16,CQ FOWA16,5/11/2016,2016132,NA,25.5,26,2016106,M,25,37.6,13.5,13.2,79.7,12.6,166.3,251,42.1,63,163,100,50,415,0.12
2016,UW,GASP16,UW GASP16,6/10/2016,2016162,NA,25,25,2016137,,21.9,33,13.2,12.4,73.4,11.1,137.6,211.2,40.4,58.6,140,86,42,383,0.12
2016,IJ,HICI16,IJ HICI16,5/19/2016,2016140,NA,25.6,26,2016114,,23.4,36.6,12.4,13.2,78.4,13.2,174.2,234.2,41.8,60.8,156,99,56,400,0.12
2016,JI,HICI16,JI HICI16,5/19/2016,2016140,NA,25.5,26,2016114,,23,34.4,12.6,12.9,75.2,11.4,147.1,219.3,40.8,58.1,156,101,48,357,0.12
2016,KH,HICI16,KH HICI16,5/19/2016,2016140,NA,25.7,26,2016114,,23.2,35.3,13.4,13.1,78.4,12.1,158.5,233.9,43.1,58.7,160,101,56,407,0.13
2016,LG,HICI16,LG HICI16,5/19/2016,2016140,NA,24.8,25,2016115,,23.1,35.7,12.1,12.8,75.9,12.6,161.3,222.2,40.2,60,135,81,39,383,0.12
2016,UY,JSUP16,UY JSUP16,5/14/2016,2016135,NA,25,25,2016110,F,22.4,34,13.5,12.4,73.5,11.6,143.8,220.2,39.5,60.5,145,90,38,382,0.12
2016,VX,JSUP16,VX JSUP16,5/14/2016,2016135,NA,26,26,2016109,,24.7,35.7,13.2,13.7,79,11,150.7,240.1,43.3,63.5,170,109,59,440,0.12
2016,WW,JSUP16,WW JSUP16,5/14/2016,2016135,NA,25.7,26,2016109,F,23.8,34.2,12.8,12.3,76.4,10.4,127.9,214.6,42.2,58.4,162,105,53,370,0.12
2016,XV,JSUP16,XV JSUP16,5/14/2016,2016135,NA,25.6,26,2016109,,23.4,35.1,14.1,12.7,75.7,11.7,148.6,235.2,40.6,60,160,104,49,393,0.12
2016,HL,LANG16,HL LANG16,5/12/2016,2016133,NA,26.8,27,2016106,F,21.3,33.1,11.4,12.4,75.5,11.8,146.3,196.9,42.4,57.3,174,120,71,340,0.12
